,,,,,18-06-2026 18:44:43,,,,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,,,
,,,Contratos,,,,,,,,,,,
,,,,,,,,,,,,,,
Contrato,Vigência,,,Fornecedor,,Modalidade,,,,,Valor Inicial,Objeto,,
182/2025,08/09/2026,RDM SERVICOS EM SAUDE LTDA [61.980.361/0001-36],25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
181/2025,08/09/2026,DAVI NILSON AGUIAR E MOURA SERVICOS MEDICOS LTDA ,25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 27 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
180/2025,04/09/2026,E & E MATERIAIS DE CONSTRUCAO LTDA ME [13.593.938,31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,,206/2025,,"908780,00",,"Registro de Preços para futura e eventual aquisição de materiais de construção, para atender as demandas da Secretaria de Governança de Obras e Serviços Urbanos do Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
179/2025,04/09/2026,JLS COMERCIO E SERVICOS LTDA [59.708.278/0001-60],31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,,206/2025,,"511660,00",,"Registro de Preços para futura e eventual aquisição de materiais de construção, para atender as demandas da Secretaria de Governança de Obras e Serviços Urbanos do Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
178/2025,02/05/2026,MG LESTE LTDA [18.835.649/0001-98],04 - CONCORRÊNCIA,,177/2025,,"420054,54",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de recuperação de ponte na Rua Taguara, Bairro Potyra, afetada pelas chuvas ocorridas em dezembro de 2024, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferência da União Referente à Compensação Financeira de Recursos Minerais.",,
177/2025,03/09/2026,INSTITUTO DE TERRAS DO BRASIL [04.765.128/0001-05],04 - CONCORRÊNCIA,,109/2025,,"470000,00",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviços, para execução e manutenção de serviços de drenagem, com suas respectivas atividades correlatas e necessárias, para as redes pluviais novas e/ou existentes em todo o território do Município de Coronel Fabriciano, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Recursos não Vinculados de Impostos e Recursos Vinculados a Fundos.",,
176/2025,09/09/2026,"PAINEL PESQUISAS, CONSULTORIA E PUBLICIDADE LTDA ",04 - CONCORRÊNCIA,,183/2025,,"400000,00",,"Contratação de empresa especializada na realização de trabalho social, para elaboração e execução do Projeto de Trabalho Social – PTS de pós-ocupação, no empreendimento Residencial Buritis – Convênio nº 2604.0486.174-73, em atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União.",,
175/2025,01/09/2026,CEMIG DISTRIBUIÇAO S.A. [06.981.180/0001-16],09 - INEXIGIBILIDADE,,237/2025,,"153521,44",,"Contratação da empresa CEMIG DISTRIBUIÇÃO S.A, para fornecimento de energia regulada, modalidade tarifária verde, consumidor, para atendimento da UPA 24 horas Doutor Walter Luiz Winter Maia, em atendimento à Secretaria de Governança da Saúde, ao valor global estimado de R$ 153.521,44 (cento e cinquenta e três mil, quinhentos e vinte e um reais e quarenta e quatro centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
174/2025,01/09/2026,INOVAMED SERVICOS MEDICOS LTDA [58.996.937/0001-49],09 - INEXIGIBILIDADE,,182/2025,,"66000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
173/2025,01/09/2026,CLINICA DE CIRURGIA AVANCADA LTDA [60.417.261/0001-33],09 - INEXIGIBILIDADE,,182/2025,,"336600,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
172/2025,01/09/2026,BARROS FREITAS SERVICOS MEDICOS LTDA. [34.403.781,09 - INEXIGIBILIDADE,,182/2025,,"132000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 28 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
171/2025,01/09/2026,LRJL MEDICOS ASSOCIADOS [21.877.827/0001-58],09 - INEXIGIBILIDADE,,182/2025,,"924000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
170/2025,05/09/2026,SALES MACIEL SERVICOS MEDICOS LTDA [19.556.452/0001-,09 - INEXIGIBILIDADE,,182/2025,,"231000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
169/2025,29/08/2026,URBANIZAR ENGENHARIA LTDA [41.337.092/0001-87],04 - CONCORRÊNCIA,,145/2025,,"245000,00",,"O objeto da presente licitação é a contratação de empresa por menor preço global e sob regime de empreitada global, com medições unitárias, para prestação de serviços de Regularização Fundiária da poligonal formada pelas áreas abaixo delimitadas do Bairro Morada do Vale, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União e Recursos não Vinculados de Impostos.",,
168/2025,31/08/2026,VALDECK ALEXANDRE PEREIRA MARTINS 03345535637 ,30 - PREGÃO ELETRÔNICO,,123/2025,,"92290,00",,".Contratação de empresa para prestação de Serviços de Arbitragem, para realização de eventos esportivos, corridas, caminhadas, atividades recreativas, torneios e campeonatos de diversas modalidades esportivas, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
167/2025,31/08/2026,JMSK EVENTOS E EMPREENDIMENTOS LTDA TÍTULO DO ,30 - PREGÃO ELETRÔNICO,,123/2025,,"28000,00",,".Contratação de empresa para prestação de Serviços de Arbitragem, para realização de eventos esportivos, corridas, caminhadas, atividades recreativas, torneios e campeonatos de diversas modalidades esportivas, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
166/2025,31/08/2026,I9 EVENTOS ESPORTIVOS LTDA TÍTULO DO ,30 - PREGÃO ELETRÔNICO,,123/2025,,"22200,00",,".Contratação de empresa para prestação de Serviços de Arbitragem, para realização de eventos esportivos, corridas, caminhadas, atividades recreativas, torneios e campeonatos de diversas modalidades esportivas, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
165/2025,31/08/2026,ATENAS EVENTOS ESPORTIVOS LTDA TÍTULO DO ,30 - PREGÃO ELETRÔNICO,,123/2025,,"95523,32",,".Contratação de empresa para prestação de Serviços de Arbitragem, para realização de eventos esportivos, corridas, caminhadas, atividades recreativas, torneios e campeonatos de diversas modalidades esportivas, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
164/2025,01/09/2026,CEMIG DISTRIBUIÇAO S.A. [06.981.180/0001-16],09 - INEXIGIBILIDADE,,238/2025,,"25110,00",,"Contratação da empresa CEMIG DISTRIBUIÇÃO S.A, para uso do sistema de distribuição de energia elétrica-CUSD, modalidade tarifária verde, para atender a UPA 24 Horas Doutor Walter Luiz Winter Maia, em atendimento à Secretaria de Governança da Saúde, ao valor global estimado de R$ 25.110,00 (vinte e cinco mil, cento e dez reais), tendo como fonte de receita, ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 29 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
163/2025,26/08/2026,ELEVADORES OTIS LTDA [29.739.737/0005-36],09 - INEXIGIBILIDADE,,191/2025,,"9240,00",,"Contratação de empresa, para prestação de assistência técnica de manutenção preventiva e corretiva, com fornecimento integral de peças e materiais originais, para o elevador da marca OTIS, modelo UNIT AGNL8108AMD, instalado no Paço Municipal da Prefeitura Municipal de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Gestão e Transparência, no valor global de R$ 9.240,00 (nove mil, duzentos e quarenta reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
162/2025,25/08/2026,ASSOCIACAO DAS MULHERES PRODUTORAS RURAIS ,14 - CHAMADA PÚBLICA,,113/2025,,"308196,00",,"Aquisição de Hortifrútis e Alimentos Processados provenientes da Agricultura Familiar para manutenção da Alimentação Escolar Rede Municipal de Ensino, CMEI’S, Creches, Entidades Conveniadas no Município de Coronel Fabriciano, para o ano de 2025, utilizando recurso do Governo Federal: Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE). ",,
161/2025,25/08/2026,ASSOCIACAO DOS AGRICULTORES FAMILIARES DA REGIAO ,14 - CHAMADA PÚBLICA,,113/2025,,"271480,00",,"Aquisição de Hortifrútis e Alimentos Processados provenientes da Agricultura Familiar para manutenção da Alimentação Escolar Rede Municipal de Ensino, CMEI’S, Creches, Entidades Conveniadas no Município de Coronel Fabriciano, para o ano de 2025, utilizando recurso do Governo Federal: Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE). ",,
157/2025,15/08/2026,CONSULTORIO MEDICO SANTA BARBARA LTDA [16.885.372,09 - INEXIGIBILIDADE,,182/2025,,"660000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
156/2025,15/08/2026,LM MEDICINA E NEUROLOGIA LTDA [48.439.258/0001-15],09 - INEXIGIBILIDADE,,182/2025,,"264000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
155/2025,18/08/2026,OLIVEIRA FOODS ATACAREJO EIRELI [08.504.258/0001-37],30 - PREGÃO ELETRÔNICO,,142/2025,,"17490,00",,"Aquisição de gêneros alimentícios do tipo hortifrutigranjeiros, em atendimento à Secretaria de Governança Educacional e Cultural, para o ano de 2025, tendo como fonte a receita, Transferências de Recursos do FNDE referentes ao Programa Nacional de Alimentação Escolar (PNAE) e Recursos não Vinculados de Impostos.",,
154/2025,13/08/2026,SAMARA LUIZA ALVES DE QUEIROZ SILVA LTDA [60.889.997,25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
153/2025,13/08/2026,L&G THOMAZ LTDA [47.188.817/0001-07],09 - INEXIGIBILIDADE,,136/2025,,"779760,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
152/2025,11/08/2026,ID SAUDE LTDA [61.242.817/0001-60],25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 30 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
151/2025,11/08/2026,IFD SERVICOS MEDICOS LTDA [61.481.521/0001-00],25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
150/2025,14/02/2026,SANSTEC EMPREENDIMENTOS E SERVICOS LTDA TÍTULO ,04 - CONCORRÊNCIA,,174/2025,,"1126000,00",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de pavimentação, contenção e drenagem, para reestabelecimento das áreas afetadas pelas chuvas, ocorridas em dezembro de 2024 no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos Transferidos pela União destinados a Situações de Desastres Naturais.",,
149/2025,15/05/2026,ANDRADE ENGENHARIA LTDA [22.620.885/0001-64],04 - CONCORRÊNCIA,,174/2025,,"1259662,78",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de pavimentação, contenção e drenagem, para reestabelecimento das áreas afetadas pelas chuvas, ocorridas em dezembro de 2024 no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos Transferidos pela União destinados a Situações de Desastres Naturais.",,
148/2025,11/08/2026,TAVORA SERVICOS MEDICOS LTDA [61.838.692/0001-36],25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
147/2025,06/08/2026,CLINICA LUANA LAGE COELHO LTDA [22.219.768/0001-93],09 - INEXIGIBILIDADE,,182/2025,,"297000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
146/2025,07/08/2026,R. VIEIRA DA SILVA CLINICA MEDICA LTDA. [12.789.267/0001-,09 - INEXIGIBILIDADE,,182/2025,,"310200,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
145/2025,06/08/2026,FERNANDA SANTOS NUTRICAO CRIATIVA LTDA [61.287.638,09 - INEXIGIBILIDADE,,136/2025,,"82080,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
144/2025,06/08/2026,DAIANY GONCALVES NUTRICIONISTA LTDA [46.682.991/0001-,09 - INEXIGIBILIDADE,,136/2025,,"82080,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 31 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
143/2025,07/08/2026,TAVARES & XAVIER LTDA [03.017.214/0001-69],30 - PREGÃO ELETRÔNICO,,3/2025,,"23750,00",,"Aquisição de gêneros alimentícios do tipo pães, em atendimento à Secretaria de Governança Educacional e Cultura para o ano 2025, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
142/2025,07/08/2026,SANTONELY PANIFICADOS LTDA [35.767.191/0001-04],30 - PREGÃO ELETRÔNICO,,3/2025,,"300,00",,"Aquisição de gêneros alimentícios do tipo pães, em atendimento à Secretaria de Governança Educacional e Cultura para o ano 2025, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
141/2025,06/08/2026,M & L PANIFICAÇÃO E COMÉRCIO DE ALIMENTOS LTDA ,30 - PREGÃO ELETRÔNICO,,3/2025,,"157300,00",,"Aquisição de gêneros alimentícios do tipo pães, em atendimento à Secretaria de Governança Educacional e Cultura para o ano 2025, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
140/2025,11/08/2026,MARIANA GOMEZ DE SOUZA DISTRIBUIDORA [30.540.418,09 - INEXIGIBILIDADE,,229/2025,,"258177,00",,"Contratação da empresa MARIANA GOMEZ DE SOUZA DISTRIBUIDORA, para fornecimento do Programa de Educação Climática, a Turma do Pererê, para estudantes e professores do Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança Educacional e Cultura, no valor global de R$ 258.177,00 (duzentos e cinquenta e oito mil, cento e setenta e sete reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74, inciso III, alínea ""f"" da Lei Federal nº 14.133/21. ",,
139/2025,04/08/2026,AMENA CLIMATIZAÃ§Ã£O LTDA [46.368.367/0001-63],30 - PREGÃO ELETRÔNICO,,128/2025,,"25659,04",,"Aquisição de televisores digitais, para as demandas do Centro de Controle e Monitoramento, destinados ao aprimoramento da visualização das imagens captadas pelo sistema de Circuito Fechado de Televisão (CFTV), em atendimento à Secretaria de Governança de Gestão e Transparência, tendo como doente de receita, Recursos não Vinculados a Impostos.",,
138/2025,28/07/2026,CLINICA MEDICA NEDES LTDA [20.893.106/0001-79],09 - INEXIGIBILIDADE,,182/2025,,"924000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
137/2025,01/08/2027,ZULEIDE SERVICOS MEDICOS LTDA [53.629.810/0001-78],09 - INEXIGIBILIDADE,,182/2025,,"297000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
136/2025,28/07/2026,PAIVA E DIAS PRESTACOES DE SERVICOS LTDA [24.488.049,09 - INEXIGIBILIDADE,,182/2025,,"660000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
135/2025,28/07/2026,DR FELIPE DE AGUILAR - CIRURGIA GERAL E ,09 - INEXIGIBILIDADE,,182/2025,,"297000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 32 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"Estadual e Recursos não Vinculados de Impostos.

",,
134/2025,28/07/2026,MABRA - MEDICOS ASSOCIADOS DO BRASIL SA [57.691.501,09 - INEXIGIBILIDADE,,182/2025,,"924000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
