,,,,,,18-06-2026 18:43:20,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,
,,,Lista de Processos Licitatórios,,,,,,,,,
,,,,,,,,,,,,
Processo,Modalidade,,,Nro. Modalidade,Abertura,,,,Situação,Objeto,,
,,,,,,,,Publicação,,,,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 16 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"
",,
124/2025,DISPENSA DE LICITAÇÃO,55,01-09-2025 13:00 <br> 01-,,11-07-2025,Homologado,"Registro de Preço, para futura e eventual contratação de empresa, para prestação de serviços de Locação de Carrinhos de Pipoca e Algodão Doce, que serão utilizados em eventos realizados pela Secretaria de Governança de Assistência Social, tendo como fonte de receitas, Recursos não Vinculados de Impostos e Outros Recursos não Vinculados.",,
145/2025,CONCORRÊNCIA,12,28-08-2025 13:00 <br> 28-,,13-08-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de serviços de reforma/ampliação de cozinha da Escola Municipal Rodrigo Barros, localizada no Bairro Santa Helena, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferências do FUNDEB – Complementação da União – VAAT.",,
142/2025,PREGÃO ELETRÔNICO,55,28-08-2025 13:00 <br> 28-,,12-08-2025,Homologado,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
138/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,51,25-08-2025 13:00 <br> 25-,,11-08-2025,Homologado,"Registro de preços para futura e eventual contratação de empresa especializada na prestação de serviços de segurança patrimonial armada, com uso exclusivo de armamento não letal, para atuação na proteção de bens, instalações e pessoas nas dependências públicas designadas pela Administração Municipal, tendo como fonte de receita: Recursos não Vinculados de Impostos; Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal e Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual.",,
141/2025,DISPENSA DE LICITAÇÃO,51,21-08-2025 13:00 <br> 21-,,11-08-2025,Homologado,"Aquisição de brinquedos, para utilização na sala de atendimento do Serviço de Acolhimento em Família Acolhedora (SFA) e Centro de Referência Especializado de Assistência Social (CREAS) de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social",,
97/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,41,20-08-2025 13:30 <br> 20-,,05-08-2025,Revogado,"Registro de Preços futura e eventual aquisição de Reagentes de Bioquímica e Gasometria, para realização de exames no Laboratório de Análises Clínicas, atendendo as necessidades do Hospital Doutor José Maria Morais e UPA 24 Horas – Dr. Walter Luiz Winter Maia, pelo período de 12 meses, em atendimento à Secretaria de Governança de Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
140/2025,INEXIGIBILIDADE,21,20-08-2025 12:00 <br> 20-,,11-08-2025,Homologado,"Credenciamento de empresas para realização dos procedimentos com finalidade diagnóstica nas seguintes áreas: métodos diagnósticos em cardiologia, diagnóstico por procedimentos endoscópicos, de forma continuada e complementar ao Sistema Único de Saúde de Coronel Fabriciano, de acordo com a nomenclatura da “Tabela diferenciada de valores aprovadas pelo Conselho Municipal de Saúde”, conforme a Resolução CMS 036, de 04 de abril de 2019, e atualização constante da Resolução CMS 014, de 21 de julho de 2025, constantes nos Planos Operativos do anexo I do presente instrumento, para atender às demandas da Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
139/2025,INEXIGIBILIDADE,22,18-08-2025 12:00 <br> 18-,,08-08-2025,Homologado,"Credenciamento de pessoa jurídica para fornecer serviço de consulta não médica na especialidade de acupuntura e quiropraxia, em conformidade com o plano operativo, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
131/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,52,13-08-2025 13:00 <br> 13-,,29-07-2025,Homologado,"Registro de Preço para futura e eventual contratação de serviços de prestação de serviços de instalação, desinstalação e manutenção corretiva/preventiva de condicionadores e cortina de ar, purificadores de água, filtros, bebedouros, freezers, frigobares e geladeiras, incluindo o fornecimento de peças, materiais e insumos, para atender às demandas da Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG, tendo como fonte de receitas: Recursos Não Vinculados de Impostos, Transferência de Recursos do Fundo Nacional de Assistência Social – FNAS, Transferência Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Transferência Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual, Transferência do FUNDEB - Impostos e Transferências de Impostos.",,
128/2025,CONCORRÊNCIA,9,13-08-2025 13:00 <br> 13-,,23-07-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviços, para execução e manutenção de serviços de drenagem, com suas respectivas atividades correlatas e necessárias, para as redes pluviais novas e/ou existentes em todo o território do Município de Coronel Fabriciano, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Recursos não Vinculados de Impostos e Recursos Vinculados a Fundos.",,
127/2025,CONCORRÊNCIA,11,12-08-2025 13:00 <br> 12-,,23-07-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 17 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"execução de serviços de manutenção das unidades educacionais, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferências do FUNDEB – Impostos e Transferências de Impostos e Recursos não Vinculados de Impostos.",,
144/2025,DISPENSA DE LICITAÇÃO,53,08-08-2025 13:00 <br> 08-,,14-08-2025,Homologado,"Contratação da empresa FARMARIN INDUSTRIA E COMÉRCIO LTDA, para fornecimento de solução ácida para hemodiálise K+2 galão c/5 litros L K2 (NACL + KCL + ASSOCIAÇÕES), uso adulto e pediátrico, uso hospitalar e solução polieletrólito básica para hemodiálise, com bicarbonato de sódio 8,4%, galão c/5 litros, uso hospitalar, em atendimento as necessidades do Hospital Doutor José Maria Morais, para um período de 04 (quatro) meses, ao valor global de R$ 16.890,00 (dezesseis mil, oitocentos e noventa reais), tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores. 

",,
129/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,49,07-08-2025 13:30 <br> 07-,,28-07-2025,Homologado,"Registro de Preços para futura e eventual aquisição de materiais de construção, para atender as demandas da Secretaria de Governança de Obras e Serviços Urbanos do Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
136/2025,INEXIGIBILIDADE,23,05-08-2025 15:00 <br> 05-,,08-08-2025,Homologado,"Contratação da empresa CEMIG DISTRIBUIÇÃO S.A, para fornecimento de energia regulada, modalidade tarifária verde, consumidor, para atendimento da UPA 24 horas Doutor Walter Luiz Winter Maia, em atendimento à Secretaria de Governança da Saúde, ao valor global estimado de R$ 153.521,44 (cento e cinquenta e três mil, quinhentos e vinte e um reais e quarenta e quatro centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
112/2025,PREGÃO ELETRÔNICO,44,05-08-2025 13:30 <br> 05-,,18-07-2025,Homologado,".Contratação de empresa para prestação de Serviços de Arbitragem, para realização de eventos esportivos, corridas, caminhadas, atividades recreativas, torneios e campeonatos de diversas modalidades esportivas, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
135/2025,INEXIGIBILIDADE,13,05-08-2025 13:00 <br> 05-,,08-08-2025,Homologado,"Contratação da empresa CEMIG DISTRIBUIÇÃO S.A, para uso do sistema de distribuição de energia elétrica-CUSD, modalidade tarifária verde, para atender a UPA 24 Horas Doutor Walter Luiz Winter Maia, em atendimento à Secretaria de Governança da Saúde, ao valor global estimado de R$ 25.110,00 (vinte e cinco mil, cento e dez reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
134/2025,INEXIGIBILIDADE,19,30-07-2025 13:00 <br> 30-,,06-08-2025,Homologado,"Contratação de empresa, para prestação de assistência técnica de manutenção preventiva e corretiva, com fornecimento integral de peças e materiais originais, para o elevador da marca OTIS, modelo UNIT AGNL8108AMD, instalado no Paço Municipal da Prefeitura Municipal de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Gestão e Transparência, no valor global de R$ 9.240,00 (nove mil, duzentos e quarenta reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
116/2025,CONCORRÊNCIA,7,28-07-2025 13:00 <br> 28-,,08-07-2025,Homologado,"Contratação de empresa especializada na realização de trabalho social, para elaboração e execução do Projeto de Trabalho Social – PTS de pós-ocupação, no empreendimento Residencial Buritis – Convênio nº 2604.0486.174-73, em atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União.",,
104/2025,PREGÃO ELETRÔNICO,38,25-07-2025 13:00 <br> 25-,,10-07-2025,Homologado,"aquisição de gêneros alimentícios descritos neste Termo de Referência (do tipo hortifrutigranjeiros) deverá ser realizada novamente pois foram itens fracassados no Processo Licitatório nº 010/2025, Pregão Eletrônico nº 009/2025, que  visa assegurar a continuidade de fornecimento da Rede Municipal de Ensino(escolas), CMEI’S e Entidades Conveniadas, do Município de Coronel Fabriciano para o ano 2025, em atendimento da Secretaria de Governança Educacional e Cultura. Utilizando recursos do FNDE referentes ao Programa Nacional de Alimentação Escolar (PNAE).",,
117/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,43,24-07-2025 13:30 <br> 24-,,14-07-2025,Homologado,"Registro de Preços, para futura e eventual aquisição de utensílios de copa e cozinha, para serem utilizados pelas diversas Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG, tendo como fonte de receita: Recursos não Vinculados de Impostos, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
108/2025,CONCORRÊNCIA,10,24-07-2025 13:30 <br> 24-,,25-06-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de contenções do tipo muro de gabião, na Avenida Julita Pires Bretas, Bairro Santa Helena, no Município de Coronel Fabriciano/MG, tendo como ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 18 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"fonte de receita, Outros Recursos não Vinculados.",,
130/2025,INEXIGIBILIDADE,20,24-07-2025 13:00 <br> 24-,,30-07-2025,Homologado,"Contratação da empresa MARIANA GOMEZ DE SOUZA DISTRIBUIDORA, para fornecimento do Programa de Educação Climática, a Turma do Pererê, para estudantes e professores do Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança Educacional e Cultura, no valor global de R$ 258.177,00 (duzentos e cinquenta e oito mil, cento e setenta e sete reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74, inciso III, alínea ""f"" da Lei Federal nº 14.133/21. ",,
115/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,42,23-07-2025 13:00 <br> 23-,,09-07-2025,Homologado,"Registro de Preço para futura e eventual aquisição contínua de medicamentos, fracassados e desertos no Pregão Eletrônico nº 001/2025, bem como outros que não foram licitados anteriormente, para administrar nos pacientes internados/atendidos no hospital Dr. José Maria Morais (HJMM), pacientes atendidos na UPA 24 horas Dr. Walter Luiz Winter Maia, para dispensar aos pacientes atendidos e acompanhados pela atenção básica, atenção especializada e saúde mental da Secretaria de Governança da Saúde do Município de Coronel Fabriciano, tendo como fonte de receitas, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal e Estadual e Recursos não Vinculados de Impostos. ",,
111/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,37,22-07-2025 13:00 <br> 22-,,01-07-2025,Homologado,"Registro de Preços para futura e eventual aquisição de blocos de concreto de encaixe, para realização de diversas obras de contenção e infraestrutura na cidade de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos.

",,
126/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,47,04-08-2025 13:30 <br> 18-,,19-07-2025,Homologado,"Registro de Preço para futura e eventual aquisição contínua de medicamentos, para dispensar aos pacientes de demanda judicial, em atendimento à Secretaria de Governança da Saúde do Município de Coronel Fabriciano, tendo como fonte de receita: Recursos não Vinculados de Impostos",,
114/2025,PREGÃO ELETRÔNICO,40,17-07-2025 13:00 <br> 17-,,02-07-2025,Homologado,"Aquisição de televisores digitais, para as demandas do Centro de Controle e Monitoramento, destinados ao aprimoramento da visualização das imagens captadas pelo sistema de Circuito Fechado de Televisão (CFTV), em atendimento à Secretaria de Governança de Gestão e Transparência, tendo como doente de receita, Recursos não Vinculados a Impostos.",,
125/2025,DISPENSA DE LICITAÇÃO,50,15-07-2025 13:00 <br> 15-,,18-07-2025,Homologado,"Contratação da empresa TEX CONSTRUTORA E LOCAÇÕES LTDA, para prestação de serviço de concretagem, com concreto estrutural FCK 25 Mpa bombeado, com transporte, lançamento, bombeamento, adensamento e acabamento, para atendimento das demandas emergenciais decorrentes dos desastres provocados pelas chuvas intensas que acometeram o Município de Coronel Fabriciano, conforme Decreto Municipal nº 8.799, de 19 de janeiro de 2025, ao valor global de R$ 195.755,00 (cento e noventa e cinco mil, setecentos e cinquenta e cinco reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
122/2025,INEXIGIBILIDADE,18,10-07-2025 16:00 <br> 10-,,14-07-2025,Homologado,"Contratação da empresa JULIO CORREA TEIXEIRA, representante da Banda CUMPADRE NESTOR, para apresentação de show musical no dia 13 de julho de 2025, no Festival de Inverno na Serra dos Cocais, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 8.000,00 (oito mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
121/2025,INEXIGIBILIDADE,17,10-07-2025 14:00 <br> 10-,,14-07-2025,Homologado,"Contratação da empresa LUIZ CARLOS DO AMARAL JUNIOR, representante exclusiva da Artista JUH GUEDES, para apresentação de show musical no dia 13 de julho de 2025, no Festival de Inverno na Serra dos Cocais, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 8.000,00 (oito mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
120/2025,INEXIGIBILIDADE,16,10-07-2025 13:00 <br> 10-,,14-07-2025,Homologado,"Contratação da empresa CLÁUDIO LETRO BARCELAR 87116316604, representante exclusiva da Banda CARBONO XIV, para apresentação de show musical no dia 13 de julho de 2025, no Festival de Inverno na Serra dos Cocais, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 5.000,00 (cinco mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
118/2025,INEXIGIBILIDADE,12,09-07-2025 15:00 <br> 09-,,14-07-2025,Homologado,"Contratação da empresa L & R PRODUÇÕES E EVENTOS LTDA, representante exclusiva da dupla Leandro e Romário, para apresentação  de show artístico nos dias 12 e13 de julho de 2025, no Festival de Inverno na Serra dos Cocais, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 70.000,00 (setenta mil reais), tendo como fonte de ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 19 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
119/2025,INEXIGIBILIDADE,14,09-07-2025 14:00 <br> 09-,,14-07-2025,Homologado,"Contratação de PAULO HENRIQUE TOLEDO, sendo que o mesmo usa o nome artístico de Paulão Nigrins, para apresentação de show musical no dia 13 de julho de 2025, no Festival de Inverno na Serra dos Cocais, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 11.000,00 (onze mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
123/2025,INEXIGIBILIDADE,11,09-07-2025 13:00 <br> 09-,,14-07-2025,Homologado,"Contratação da empresa MJM PRODUÇÕES E AGENCIAMENTO ARTÍSTICO LTDA, representante exclusiva do Grupo BOLÊROS DO SAMBA, para apresentação de show musical no dia 13 de julho de 2025, no Festival de Inverno na Serra dos Cocais, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 18.000,00 (dezoito mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
106/2025,CONCORRÊNCIA,8,08-07-2025 13:00 <br> 08-,,24-06-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de reconstrução/recuperação da ponte entre os Bairros Santa Helena e Santa Terezinha, afetada pelas chuvas ocorridas em dezembro de 2024, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
113/2025,INEXIGIBILIDADE,9,08-07-2025 12:00 <br> 08-,,07-07-2025,Homologado,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
109/2025,LEILÃO,1,04-07-2025 13:00 <br> 04-,,10-06-2025,Em Andamento,Serviço de Alienação de Bens Móveis Inserviveis.,,
107/2025,DISPENSA DE LICITAÇÃO,44,04-07-2025 13:00 <br> 04-,,25-06-2025,Homologado,"Aquisição de materiais e equipamentos para atender ao CMEI “Crescer e Ser”, em atendimento a Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Transferência Especial dos Estados.",,
102/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,30,03-07-2025 13:30 <br> 03-,,17-06-2025,Homologado,"Futura e eventual aquisição de brinquedos e equipamentos de playground, para instalações nas edificações e espaços públicos do Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
98/2025,CHAMADA PÚBLICA,1,03-07-2025 14:00 <br> 03-,,10-06-2025,Homologado,"Aquisição de Hortifrútis e Alimentos Processados provenientes da Agricultura Familiar para manutenção da Alimentação Escolar Rede Municipal de Ensino, CMEI’S, Creches, Entidades Conveniadas no Município de Coronel Fabriciano, para o ano de 2025, utilizando recurso do Governo Federal: Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE). ",,
99/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,35,30-06-2025 13:00 <br> 30-,,17-06-2025,Homologado,"Registro de Preço, para futura e eventual aquisição contínua de Medicamentos Manipulados, para administrar nos pacientes internados/atendidos no hospital Dr. José Maria Morais (HJMM), para administrar nos pacientes atendidos na UPA 24 horas Dr. Walter Luiz Winter Maia, para dispensar aos pacientes atendidos e acompanhados pela atenção básica, atenção especializada, saúde mental e para dispensar aos pacientes de demanda judicial, em atendimento à  Secretaria de Governança da Saúde, tendo como fonte de receitas: Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
95/2025,CONCORRÊNCIA,4,30-06-2025 13:00 <br> 30-,,12-06-2025,Homologado,"O objeto da presente licitação é a contratação de empresa por menor preço global e sob regime de empreitada global, com medições unitárias, para prestação de serviços de Regularização Fundiária da poligonal formada pelas áreas abaixo delimitadas do Bairro Morada do Vale, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União e Recursos não Vinculados de Impostos.",,
90/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,36,27-06-2025 13:00 <br> 27-,,13-06-2025,Homologado,"Registro de Preços para futura e eventual aquisição de Gêneros Alimentícios para assegurar a continuidade de fornecimento da Instituição Hospitalar, Rede Municipal de Ensino, CMEI’S, Creches, Entidades Conveniadas, Manutenção da Cozinha Comunitária e Serviço de Acolhimento Institucional para pessoas Idosas e todas as demais Secretarias de ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 20 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"Governança da Prefeitura Municipal de Coronel Fabriciano/MG para o ano de 2025, tendo como fonte de receita: Recursos não Vinculados de Impostos, Transferências Fundo a Fundo de Recursos dos SUS provenientes do Governo Federal – Bloco de Manutenção das Ações e Serviços Públicos de Saúde e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
94/2025,CONCORRÊNCIA,5,26-06-2025 13:00 <br> 26-,,09-06-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de pavimentação, contenção e drenagem, para reestabelecimento das áreas afetadas pelas chuvas, ocorridas em dezembro de 2024 no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos Transferidos pela União destinados a Situações de Desastres Naturais.",,
93/2025,CONCORRÊNCIA,6,26-06-2025 13:00 <br> 26-,,09-06-2025,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de recuperação de ponte na Rua Taguara, Bairro Potyra, afetada pelas chuvas ocorridas em dezembro de 2024, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferência da União Referente à Compensação Financeira de Recursos Minerais.",,
92/2025,PREGÃO ELETRÔNICO,31,26-06-2025 13:00 <br> 26-,,06-06-2025,Homologado,"Contratação de empresa, para prestação de serviços de coleta, recoleta e análise bacteriológica e físico-química dos padrões de potabilidade e da água tratada nos equipamentos de hemodiálise, sistema de tratamento, armazenamento e distribuição de água para hemodiálise, água tratada do reuso e água tratada por osmose reversa, para processamento de produtos para saúde das unidades assistenciais do HJMM e água consumida na instituição, conforme condições, quantidades, exigências e estimativas estabelecidas, para atender as demandas do Hospital Doutor José Maria Morais, em atendimento à Secretaria de Governança da Saúde, tendo como fonte receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
110/2025,INEXIGIBILIDADE,10,25-06-2025 13:00 <br> 25-,,27-06-2025,Homologado,"Contratação da banda Bráulio e Ricardo, através da empresa BR PRODUÇÕES LTDA, representante exclusiva, para apresentação de show musical no dia 27 de junho de 2025, no sorteio da campanha do IPTU premiado, em atendimento à Secretaria de Governança Financeira e Orçamentária, tendo como fonte de receita, Recursos não Vinculados de Impostos, no valor global de R$ 7.000,00 (sete mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
96/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,34,25-06-2025 13:00 <br> 25-,,09-06-2025,Homologado,"Registro de Preço, para futura e eventual aquisição de Materiais Esportivos, Tenda e Bandeira do Brasil, para realização de diversos eventos esportivos e atividades recreativas no Município de Coronel Fabriciano/MG tendo como fonte de receitas, Recursos não Vinculados de Impostos.",,
100/2025,PREGÃO ELETRÔNICO,32,01-07-2025 13:00 <br> 16-,,16-06-2025,Homologado,"Aquisição de troféus e medalhas para premiação na realização de eventos esportivos no Município de Coronel Fabriciano/MG, em atendimento a Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
101/2025,INEXIGIBILIDADE,8,11-06-2025 13:00 <br> 11-,,16-06-2025,Homologado,"Contratação da empresa FERNANDO FERREIRA CALAZANS SOCIEDADE INDIVIDUAL DE ADVOCACIA, para prestação de serviços técnico-especializados de consultoria jurídica em Direito Previdenciário de Regime Próprio de Previdência Social – RPPS, para realização de defesa dos interesses do Município de Coronel Fabriciano/MG e em defesa judicial de demandas que contestam Lei Complementar Municipal nº 012/2022 e demais Legislações Municipais, ora sancionadas por força da emenda constitucional nº 103/2019, com fundamento no ART. 74, CAPUT, E § 3º da Lei nº 14.133/2021, para o período de 12 (doze) meses, em atendimento às Secretarias de Governança de Gestão e Transparência e Governança Política, ao valor global de R$ 96.000,00 (noventa e seis mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso III, alínea “e” da Lei Federal nº 14.133/21.

",,
51/2025,PREGÃO ELETRÔNICO,26,10-06-2025 13:00 <br> 10-,,29-04-2025,Homologado,"Aquisição de veículos automotor tipo picape, cabine dupla, zero quilometro, ano/modelo 2025/2025, para atender as demandas dos departamentos de Guarda e Vigilância Patrimonial e Monitoramento Integrado, da Secretaria de Governança de Gestão e Transparência e atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação da Prefeitura Municipal de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos Não Vinculados de Impostos. ",,
81/2025,CONCORRÊNCIA,3,09-06-2025 13:00 <br> 09-,,21-05-2025,Homologado,"contratação de empresa por menor preço global e sob regime de empreitada global, com medições unitárias, para prestação de serviços de Regularização Fundiária da poligonal formada pela área do Programa de Urbanização PPI 2010, no Bairro Morada do Vale, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União.",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 21 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
