contrato,vigencia,fornecedor,modalidade_contrato,processo,valor_inicial,objeto_contrato,ano_contrato,ano_processo,mes_vigencia,ano_mes_vigencia,categoria_contrato,modalidade_licitacao,numero_modalidade,data_abertura,data_publicacao,situacao,objeto_licitacao,ano_licitacao,data_abertura_limpa,mes_publicacao,ano_mes_publicacao,categoria_licitacao,_merge,processo_encontrado;
"261/2025,2026-04-11,""PAULO CAMARGO ULTRA-SOM, SUPRIMENTOS E"",30 - PREGÃO ELETRÔNICO,243/2025,139900.0,""Aquisição de aparelho de ultrassonografia destinado ao fortalecimento da capacidade diagnóstica e assistencial do Centro de Atenção Ambulatorial Especializado (CAAE), unidade vinculada à Secretaria de Governança da Saúde do Município de Coronel Fabriciano/MG. Utilizando o recurso: Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual."",2025,2025,4,2026-04,Saúde,,,,,,,,,,,,left_only,False";
"260/2025,2026-12-10,DORNELAS SERVICOS DE SAUDE LTDA [42.435.382/0001-26],09 - INEXIGIBILIDADE,313/2025,5568000.0,""Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos."",2025,2025,12,2026-12,Saúde,,,,,,,,,,,,left_only,False";
"259/2025,2027-02-01,FIGUEIREDO SAUDE LTDA [57.445.760/0001-20],09 - INEXIGIBILIDADE,313/2025,5568000.0,""Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos."",2025,2025,2,2027-02,Saúde,,,,,,,,,,,,left_only,False";
"258/2025,2027-02-01,HEALTH CUIDADOS ESPECIALIZADOS LTDA [22.990.390/0001-,09 - INEXIGIBILIDADE,313/2025,5568000.0,""Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos."",2025,2025,2,2027-02,Saúde,,,,,,,,,,,,left_only,False";
"257/2025,2026-12-10,DR. VINICIUS CASTRO - MEDICINA E SAUDE LTDA [62.766.008,09 - INEXIGIBILIDADE,313/2025,5568000.0,""Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos."",2025,2025,12,2026-12,Saúde,,,,,,,,,,,,left_only,False";
"256/2025,2026-12-10,AVIVE GESTAO DE SERVICOS MEDICOS LTDA. [33.458.003,09 - INEXIGIBILIDADE,313/2025,5568000.0,""Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não"",2025,2025,12,2026-12,Saúde,,,,,,,,,,,,left_only,False";
255/2025,2026-12-05,POP LEKO ORGANIZAÇÃO DE FESTAS LTDA [04.016.360,28 - PREGÃO ELETRÔNICO - ADESÃO A REG DE PREÇOS,367/2025,1055943.0,CONTRATO DE PRESTAÇÃO DE SERVIÇOS,2025,2025,12,2026-12,Outros,,,,,,,,,,,,left_only,False;
"254/2025,2026-11-28,UNIMAG DIAGNOSTICO POR IMAGEM LTDA [23.018.851/0007-,09 - INEXIGIBILIDADE,241/2025,499553.9,""Credenciamento de empresas para realização dos procedimentos com finalidade diagnóstica nas seguintes áreas: métodos diagnósticos em cardiologia, diagnóstico por procedimentos endoscópicos, de forma continuada e complementar ao Sistema Único de Saúde de Coronel Fabriciano, de acordo com a nomenclatura da “Tabela diferenciada de valores aprovadas pelo Conselho Municipal de Saúde”, conforme a Resolução CMS 036, de 04 de abril de 2019, e atualização constante da Resolução CMS 014, de 21 de julho de 2025, constantes nos Planos Operativos do anexo I do presente instrumento, para atender às demandas da Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal."",2025,2025,11,2026-11,Tecnologia,,,,,,,,,,,,left_only,False";
"253/2025,2026-11-19,GMP SERVICOS MEDICOS LTDA [62.979.426/0001-96],25 - CREDENCIAMENTO,209/2023,72000.0,""credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a """"Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"""", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual."",2025,2023,11,2026-11,Tecnologia,,,,,,,,,,,,left_only,False";
"252/2025,2026-11-24,LINEHOSP MEDICAL COMERCIO DE PRODUTOS,31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,266/2024,8380740.79,""Futura e eventual aquisição de materiais médico-hospitalar, bens duráveis e saneantes, objeto detalhado no BANCO DE PREÇOS DESENVOLVIDO PELO TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCE/MG), aplicando-se o maior desconto percentual, com base na mediana dos preços, para atender aos Departamentos da Secretaria de Governança da Saúde do Município de Coronel Fabriciano/MG, tendo como fonte de receitas, Transferência Fundo a Fundo de Recursos do SUS, Provenientes do Governo Federal e Estadual"",2025,2024,11,2026-11,Saúde,,,,,,,,,,,,left_only,False";
"251/2025,2026-06-15,ANDRADE ENGENHARIA LTDA [22.620.885/0001-64],04 - CONCORRÊNCIA,249/2025,1431665.0,""Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de sistema de drenagem pluvial, para prevenção de deslizamento de encostas na Rua Padre Américo, Bairro Manoel Maia, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos."",2025,2025,6,2026-06,Obras e Engenharia,,,,,,,,,,,,left_only,False";
"250/2025,2026-11-13,XMED SAUDE PRODUTOS MEDICO-HOSPITALARES LTDA,30 - PREGÃO ELETRÔNICO,265/2025,132558.96,""Contratação de empresa, para Locação de Conjunto Completo de Craniótomo, com fornecimento de todos os acessórios necessários ao seu pleno funcionamento (motor, trépano maestro, console, core, adaptadores, cabos, pedal, etc.) e suporte técnico, durante todo o período contratual, para assistência contínua e ininterrupta aos pacientes assistidos pelo Hospital Doutor José Maria Morais, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual."",2025,2025,11,2026-11,Saúde,,,,,,,,,,,,left_only,False";
